Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,soil,pa,mine,conces,mm_ID,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc,tree,access,dem,slope,fric,mm
34109,1748,458040,0,1748,874,300500.19,2013,25.96,1186.85,2.0,0.0,0.003,0.003,874 2013,1,109,217,3431,0.01,88.0,7.0,0.3949,0.002,1631
36600,1748,458040,0,1748,874,300500.19,2014,29.23,1216.08,2.0,0.0,0.003,0.003,874 2014,29,138,511,3942,0.01,88.0,7.0,0.3949,0.002,1539
39091,1748,458040,0,1748,874,300500.19,2015,10.0,1226.08,2.0,0.0,0.003,0.003,874 2015,15,153,607,4549,0.01,88.0,7.0,0.3949,0.002,1338
41582,1748,458040,0,1748,874,300500.19,2016,49.06,1275.14,2.0,0.0,0.003,0.003,874 2016,91,245,833,5382,0.01,88.0,7.0,0.3949,0.002,1392
44073,1748,458040,0,1748,874,300500.19,2017,21.23,1296.36,2.0,0.0,0.003,0.003,874 2017,15,260,797,6179,0.01,88.0,7.0,0.3949,0.002,1740
46564,1748,458040,0,1748,874,300500.19,2018,1.14,1297.5,2.0,0.0,0.003,0.003,874 2018,8,268,452,6631,0.01,88.0,7.0,0.3949,0.002,1522
49055,1748,458040,0,1748,874,300500.19,2019,3.0,1300.5,2.0,0.0,0.003,0.003,874 2019,67,335,637,7268,0.01,88.0,7.0,0.3949,0.002,1090
51546,1748,458040,0,1748,874,300500.19,2020,14.39,1314.89,2.0,0.0,0.003,0.003,874 2020,33,367,555,7824,0.01,88.0,7.0,0.3949,0.002,1369
4218,1748,458040,0,1748,875,471212.97,2001,302.48,302.48,2.25,0.196,0.028,0.456,875 2001,2,2,157,157,0.21,97.5845,67.3826,0.8632,0.002,1492
6709,1748,458040,0,1748,875,471212.97,2002,1469.31,1771.79,2.25,0.196,0.028,0.456,875 2002,23,25,795,953,0.21,97.5845,67.3826,0.8632,0.002,1388
9200,1748,458040,0,1748,875,471212.97,2003,227.44,1999.23,2.25,0.196,0.028,0.456,875 2003,28,53,942,1894,0.21,97.5845,67.3826,0.8632,0.002,1345
11691,1748,458040,0,1748,875,471212.97,2004,205.88,2205.11,2.25,0.196,0.028,0.456,875 2004,15,68,195,2089,0.21,97.5845,67.3826,0.8632,0.002,1221
14182,1748,458040,0,1748,875,471212.97,2005,290.78,2495.89,2.25,0.196,0.028,0.456,875 2005,26,94,371,2461,0.21,97.5845,67.3826,0.8632,0.002,1344
16673,1748,458040,0,1748,875,471212.97,2006,335.09,2830.98,2.25,0.196,0.028,0.456,875 2006,9,102,265,2726,0.21,97.5845,67.3826,0.8632,0.002,1572
19164,1748,458040,0,1748,875,471212.97,2007,562.1,3393.08,2.25,0.196,0.028,0.456,875 2007,83,185,578,3304,0.21,97.5845,67.3826,0.8632,0.002,1971
21655,1748,458040,0,1748,875,471212.97,2008,96.81,3489.89,2.25,0.196,0.028,0.456,875 2008,20,205,290,3595,0.21,97.5845,67.3826,0.8632,0.002,1339
24146,1748,458040,0,1748,875,471212.97,2009,610.4,4100.29,2.25,0.196,0.028,0.456,875 2009,10,215,928,4523,0.21,97.5845,67.3826,0.8632,0.002,1476
26637,1748,458040,0,1748,875,471212.97,2010,2804.54,6904.83,2.25,0.196,0.028,0.456,875 2010,242,457,2897,7420,0.21,97.5845,67.3826,0.8632,0.002,1349
29128,1748,458040,0,1748,875,471212.97,2011,4802.18,11707.01,2.25,0.196,0.028,0.456,875 2011,269,726,4075,11495,0.21,97.5845,67.3826,0.8632,0.002,1733
31619,1748,458040,0,1748,875,471212.97,2012,4123.15,15830.17,2.25,0.196,0.028,0.456,875 2012,299,1025,3434,14929,0.21,97.5845,67.3826,0.8632,0.002,1575
34110,1748,458040,0,1748,875,471212.97,2013,5476.7,21306.87,2.25,0.196,0.028,0.456,875 2013,196,1221,3559,18488,0.21,97.5845,67.3826,0.8632,0.002,1580
36601,1748,458040,0,1748,875,471212.97,2014,3709.23,25016.1,2.25,0.196,0.028,0.456,875 2014,117,1338,2942,21429,0.21,97.5845,67.3826,0.8632,0.002,1479
39092,1748,458040,0,1748,875,471212.97,2015,4007.48,29023.58,2.25,0.196,0.028,0.456,875 2015,67,1405,1366,22796,0.21,97.5845,67.3826,0.8632,0.002,1249
41583,1748,458040,0,1748,875,471212.97,2016,3657.88,32681.46,2.25,0.196,0.028,0.456,875 2016,67,1472,1510,24306,0.21,97.5845,67.3826,0.8632,0.002,1375
44074,1748,458040,0,1748,875,471212.97,2017,3685.7,36367.15,2.25,0.196,0.028,0.456,875 2017,173,1645,1361,25667,0.21,97.5845,67.3826,0.8632,0.002,1493
46565,1748,458040,0,1748,875,471212.97,2018,2505.7,38872.85,2.25,0.196,0.028,0.456,875 2018,119,1764,990,26656,0.21,97.5845,67.3826,0.8632,0.002,1394
49056,1748,458040,0,1748,875,471212.97,2019,3636.04,42508.89,2.25,0.196,0.028,0.456,875 2019,216,1980,1591,28248,0.21,97.5845,67.3826,0.8632,0.002,1203
51547,1748,458040,0,1748,875,471212.97,2020,3227.92,45736.8,2.25,0.196,0.028,0.456,875 2020,92,2072,1618,29866,0.21,97.5845,67.3826,0.8632,0.002,1269
4219,1748,458040,0,1748,876,473977.18,2001,629.53,629.53,1.933,0.146,0.273,0.329,876 2001,51,51,615,615,0.48,345.6622,106.6885,1.0574,0.0124,2456
6710,1748,458040,0,1748,876,473977.18,2002,1407.14,2036.68,1.933,0.146,0.273,0.329,876 2002,84,134,821,1436,0.48,345.6622,106.6885,1.0574,0.0124,2423
9201,1748,458040,0,1748,876,473977.18,2003,188.35,2225.02,1.933,0.146,0.273,0.329,876 2003,31,165,246,1682,0.48,345.6622,106.6885,1.0574,0.0124,2046
11692,1748,458040,0,1748,876,473977.18,2004,728.33,2953.35,1.933,0.146,0.273,0.329,876 2004,54,220,499,2181,0.48,345.6622,106.6885,1.0574,0.0124,2101
14183,1748,458040,0,1748,876,473977.18,2005,519.27,3472.62,1.933,0.146,0.273,0.329,876 2005,32,251,457,2638,0.48,345.6622,106.6885,1.0574,0.0124,2130
16674,1748,458040,0,1748,876,473977.18,2006,1192.59,4665.21,1.933,0.146,0.273,0.329,876 2006,85,336,1100,3738,0.48,345.6622,106.6885,1.0574,0.0124,2488
19165,1748,458040,0,1748,876,473977.18,2007,1015.19,5680.4,1.933,0.146,0.273,0.329,876 2007,63,399,1283,5021,0.48,345.6622,106.6885,1.0574,0.0124,2431
21656,1748,458040,0,1748,876,473977.18,2008,1284.52,6964.92,1.933,0.146,0.273,0.329,876 2008,48,447,2599,7620,0.48,345.6622,106.6885,1.0574,0.0124,1927
24147,1748,458040,0,1748,876,473977.18,2009,1198.75,8163.67,1.933,0.146,0.273,0.329,876 2009,76,523,4093,11712,0.48,345.6622,106.6885,1.0574,0.0124,2239
26638,1748,458040,0,1748,876,473977.18,2010,3077.35,11241.02,1.933,0.146,0.273,0.329,876 2010,147,670,5198,16910,0.48,345.6622,106.6885,1.0574,0.0124,1855
29129,1748,458040,0,1748,876,473977.18,2011,2817.09,14058.11,1.933,0.146,0.273,0.329,876 2011,357,1027,8614,25524,0.48,345.6622,106.6885,1.0574,0.0124,2591
31620,1748,458040,0,1748,876,473977.18,2012,12516.4,26574.51,1.933,0.146,0.273,0.329,876 2012,263,1290,6273,31797,0.48,345.6622,106.6885,1.0574,0.0124,2070
34111,1748,458040,0,1748,876,473977.18,2013,16069.91,42644.42,1.933,0.146,0.273,0.329,876 2013,726,2016,5446,37243,0.48,345.6622,106.6885,1.0574,0.0124,2128
36602,1748,458040,0,1748,876,473977.18,2014,13662.26,56306.68,1.933,0.146,0.273,0.329,876 2014,1034,3050,7161,44404,0.48,345.6622,106.6885,1.0574,0.0124,2168
39093,1748,458040,0,1748,876,473977.18,2015,12325.68,68632.35,1.933,0.146,0.273,0.329,876 2015,845,3895,4222,48626,0.48,345.6622,106.6885,1.0574,0.0124,1604
41584,1748,458040,0,1748,876,473977.18,2016,14607.45,83239.8,1.933,0.146,0.273,0.329,876 2016,539,4433,3295,51920,0.48,345.6622,106.6885,1.0574,0.0124,1975
44075,1748,458040,0,1748,876,473977.18,2017,13334.8,96574.6,1.933,0.146,0.273,0.329,876 2017,589,5023,3035,54955,0.48,345.6622,106.6885,1.0574,0.0124,2041
46566,1748,458040,0,1748,876,473977.18,2018,10120.98,106695.58,1.933,0.146,0.273,0.329,876 2018,641,5663,3986,58942,0.48,345.6622,106.6885,1.0574,0.0124,2066
49057,1748,458040,0,1748,876,473977.18,2019,8677.92,115373.49,1.933,0.146,0.273,0.329,876 2019,477,6140,3516,62458,0.48,345.6622,106.6885,1.0574,0.0124,1848
51548,1748,458040,0,1748,876,473977.18,2020,8270.51,123644.01,1.933,0.146,0.273,0.329,876 2020,442,6582,3317,65775,0.48,345.6622,106.6885,1.0574,0.0124,1851
4220,1748,458040,0,1748,877,458752.94,2001,38.78,38.78,2.25,0.008,0.001,0.0,877 2001,4,4,47,47,0.06,62.0,6.3031,0.3889,0.002,1392
6711,1748,458040,0,1748,877,458752.94,2002,60.27,99.05,2.25,0.008,0.001,0.0,877 2002,4,8,14,62,0.06,62.0,6.3031,0.3889,0.002,1255
9202,1748,458040,0,1748,877,458752.94,2003,105.54,204.59,2.25,0.008,0.001,0.0,877 2003,2,10,16,77,0.06,62.0,6.3031,0.3889,0.002,1142
11693,1748,458040,0,1748,877,458752.94,2004,94.81,299.4,2.25,0.008,0.001,0.0,877 2004,1,11,24,101,0.06,62.0,6.3031,0.3889,0.002,1117
14184,1748,458040,0,1748,877,458752.94,2005,90.0,389.41,2.25,0.008,0.001,0.0,877 2005,1,12,20,121,0.06,62.0,6.3031,0.3889,0.002,1289
16675,1748,458040,0,1748,877,458752.94,2006,126.67,516.08,2.25,0.008,0.001,0.0,877 2006,2,14,26,147,0.06,62.0,6.3031,0.3889,0.002,1534
19166,1748,458040,0,1748,877,458752.94,2007,137.03,653.11,2.25,0.008,0.001,0.0,877 2007,1,14,22,169,0.06,62.0,6.3031,0.3889,0.002,1941
21657,1748,458040,0,1748,877,458752.94,2008,110.97,764.09,2.25,0.008,0.001,0.0,877 2008,6,20,61,230,0.06,62.0,6.3031,0.3889,0.002,1169
24148,1748,458040,0,1748,877,458752.94,2009,55.71,819.79,2.25,0.008,0.001,0.0,877 2009,2,22,34,264,0.06,62.0,6.3031,0.3889,0.002,1400
26639,1748,458040,0,1748,877,458752.94,2010,116.69,936.48,2.25,0.008,0.001,0.0,877 2010,3,25,53,317,0.06,62.0,6.3031,0.3889,0.002,1199
29130,1748,458040,0,1748,877,458752.94,2011,424.99,1361.46,2.25,0.008,0.001,0.0,877 2011,3,28,55,372,0.06,62.0,6.3031,0.3889,0.002,1595
31621,1748,458040,0,1748,877,458752.94,2012,94.91,1456.38,2.25,0.008,0.001,0.0,877 2012,1,29,32,404,0.06,62.0,6.3031,0.3889,0.002,1569
34112,1748,458040,0,1748,877,458752.94,2013,122.94,1579.32,2.25,0.008,0.001,0.0,877 2013,2,31,48,452,0.06,62.0,6.3031,0.3889,0.002,1490
36603,1748,458040,0,1748,877,458752.94,2014,15.74,1595.05,2.25,0.008,0.001,0.0,877 2014,1,31,42,494,0.06,62.0,6.3031,0.3889,0.002,1354
39094,1748,458040,0,1748,877,458752.94,2015,9.56,1604.61,2.25,0.008,0.001,0.0,877 2015,12,44,95,590,0.06,62.0,6.3031,0.3889,0.002,1160
41585,1748,458040,0,1748,877,458752.94,2016,0.7,1605.31,2.25,0.008,0.001,0.0,877 2016,0,44,0,590,0.06,62.0,6.3031,0.3889,0.002,1241
44076,1748,458040,0,1748,877,458752.94,2017,43.69,1649.01,2.25,0.008,0.001,0.0,877 2017,3,47,12,602,0.06,62.0,6.3031,0.3889,0.002,1524
46567,1748,458040,0,1748,877,458752.94,2018,0.0,1649.01,2.25,0.008,0.001,0.0,877 2018,0,47,2,604,0.06,62.0,6.3031,0.3889,0.002,1349
49058,1748,458040,0,1748,877,458752.94,2019,3.07,1652.08,2.25,0.008,0.001,0.0,877 2019,0,47,7,611,0.06,62.0,6.3031,0.3889,0.002,957
51549,1748,458040,0,1748,877,458752.94,2020,0.44,1652.51,2.25,0.008,0.001,0.0,877 2020,0,47,24,635,0.06,62.0,6.3031,0.3889,0.002,1265
4221,1748,458040,0,1748,878,470007.04,2001,355.08,355.08,1.667,0.015,0.0,0.101,878 2001,15,15,174,174,0.08,51.0374,61.439,0.8596,0.002,1492
6712,1748,458040,0,1748,878,470007.04,2002,832.39,1187.47,1.667,0.015,0.0,0.101,878 2002,49,64,588,762,0.08,51.0374,61.439,0.8596,0.002,1388
9203,1748,458040,0,1748,878,470007.04,2003,1076.51,2263.98,1.667,0.015,0.0,0.101,878 2003,72,136,592,1355,0.08,51.0374,61.439,0.8596,0.002,1297
11694,1748,458040,0,1748,878,470007.04,2004,923.15,3187.13,1.667,0.015,0.0,0.101,878 2004,64,200,207,1562,0.08,51.0374,61.439,0.8596,0.002,1214
14185,1748,458040,0,1748,878,470007.04,2005,1895.58,5082.72,1.667,0.015,0.0,0.101,878 2005,191,391,799,2361,0.08,51.0374,61.439,0.8596,0.002,1366
16676,1748,458040,0,1748,878,470007.04,2006,720.1,5802.82,1.667,0.015,0.0,0.101,878 2006,71,462,811,3172,0.08,51.0374,61.439,0.8596,0.002,1587
19167,1748,458040,0,1748,878,470007.04,2007,2901.13,8703.95,1.667,0.015,0.0,0.101,878 2007,224,685,1467,4639,0.08,51.0374,61.439,0.8596,0.002,1989
21658,1748,458040,0,1748,878,470007.04,2008,1836.2,10540.15,1.667,0.015,0.0,0.101,878 2008,282,967,642,5281,0.08,51.0374,61.439,0.8596,0.002,1289
24149,1748,458040,0,1748,878,470007.04,2009,1149.82,11689.97,1.667,0.015,0.0,0.101,878 2009,95,1062,412,5693,0.08,51.0374,61.439,0.8596,0.002,1481
26640,1748,458040,0,1748,878,470007.04,2010,3241.07,14931.04,1.667,0.015,0.0,0.101,878 2010,396,1458,1858,7551,0.08,51.0374,61.439,0.8596,0.002,1380
29131,1748,458040,0,1748,878,470007.04,2011,3163.9,18094.94,1.667,0.015,0.0,0.101,878 2011,456,1914,2108,9660,0.08,51.0374,61.439,0.8596,0.002,1685
31622,1748,458040,0,1748,878,470007.04,2012,3671.05,21765.99,1.667,0.015,0.0,0.101,878 2012,651,2565,3866,13526,0.08,51.0374,61.439,0.8596,0.002,1640
34113,1748,458040,0,1748,878,470007.04,2013,5278.88,27044.87,1.667,0.015,0.0,0.101,878 2013,510,3075,5177,18703,0.08,51.0374,61.439,0.8596,0.002,1602
36604,1748,458040,0,1748,878,470007.04,2014,3464.89,30509.76,1.667,0.015,0.0,0.101,878 2014,222,3298,3824,22527,0.08,51.0374,61.439,0.8596,0.002,1484
39095,1748,458040,0,1748,878,470007.04,2015,3264.95,33774.71,1.667,0.015,0.0,0.101,878 2015,106,3403,2086,24613,0.08,51.0374,61.439,0.8596,0.002,1270
41586,1748,458040,0,1748,878,470007.04,2016,3148.75,36923.46,1.667,0.015,0.0,0.101,878 2016,115,3519,1770,26383,0.08,51.0374,61.439,0.8596,0.002,1321
44077,1748,458040,0,1748,878,470007.04,2017,3159.28,40082.74,1.667,0.015,0.0,0.101,878 2017,222,3740,2480,28864,0.08,51.0374,61.439,0.8596,0.002,1596
46568,1748,458040,0,1748,878,470007.04,2018,1318.97,41401.71,1.667,0.015,0.0,0.101,878 2018,160,3900,1316,30180,0.08,51.0374,61.439,0.8596,0.002,1432
49059,1748,458040,0,1748,878,470007.04,2019,1632.28,43033.99,1.667,0.015,0.0,0.101,878 2019,86,3987,1087,31267,0.08,51.0374,61.439,0.8596,0.002,1145
51550,1748,458040,0,1748,878,470007.04,2020,2926.93,45960.92,1.667,0.015,0.0,0.101,878 2020,177,4164,1343,32609,0.08,51.0374,61.439,0.8596,0.002,1517
4222,1748,458040,0,1748,879,472797.91,2001,1597.82,1597.82,2.0,0.225,0.103,0.098,879 2001,153,153,1833,1833,0.26,116.587,22.0,0.4216,0.002,1591
6713,1748,458040,0,1748,879,472797.91,2002,962.93,2560.75,2.0,0.225,0.103,0.098,879 2002,47,200,923,2756,0.26,116.587,22.0,0.4216,0.002,1444
9204,1748,458040,0,1748,879,472797.91,2003,1314.67,3875.42,2.0,0.225,0.103,0.098,879 2003,111,311,1274,4030,0.26,116.587,22.0,0.4216,0.002,1403
11695,1748,458040,0,1748,879,472797.91,2004,2074.85,5950.28,2.0,0.225,0.103,0.098,879 2004,148,458,1750,5780,0.26,116.587,22.0,0.4216,0.002,1304
14186,1748,458040,0,1748,879,472797.91,2005,1719.71,7669.98,2.0,0.225,0.103,0.098,879 2005,197,655,1677,7457,0.26,116.587,22.0,0.4216,0.002,1355
16677,1748,458040,0,1748,879,472797.91,2006,2063.45,9733.43,2.0,0.225,0.103,0.098,879 2006,213,868,2006,9463,0.26,116.587,22.0,0.4216,0.002,1663
19168,1748,458040,0,1748,879,472797.91,2007,1479.06,11212.49,2.0,0.225,0.103,0.098,879 2007,107,975,1426,10889,0.26,116.587,22.0,0.4216,0.002,1878
21659,1748,458040,0,1748,879,472797.91,2008,2173.18,13385.66,2.0,0.225,0.103,0.098,879 2008,131,1106,1775,12664,0.26,116.587,22.0,0.4216,0.002,1408
24150,1748,458040,0,1748,879,472797.91,2009,2351.94,15737.61,2.0,0.225,0.103,0.098,879 2009,213,1319,1621,14285,0.26,116.587,22.0,0.4216,0.002,1552
26641,1748,458040,0,1748,879,472797.91,2010,4994.63,20732.24,2.0,0.225,0.103,0.098,879 2010,911,2230,4413,18698,0.26,116.587,22.0,0.4216,0.002,1288
29132,1748,458040,0,1748,879,472797.91,2011,10398.05,31130.29,2.0,0.225,0.103,0.098,879 2011,1306,3536,7076,25774,0.26,116.587,22.0,0.4216,0.002,1800
31623,1748,458040,0,1748,879,472797.91,2012,11933.15,43063.44,2.0,0.225,0.103,0.098,879 2012,511,4047,5694,31468,0.26,116.587,22.0,0.4216,0.002,1513
34114,1748,458040,0,1748,879,472797.91,2013,11788.09,54851.53,2.0,0.225,0.103,0.098,879 2013,825,4873,10535,42002,0.26,116.587,22.0,0.4216,0.002,1582
36605,1748,458040,0,1748,879,472797.91,2014,5864.29,60715.83,2.0,0.225,0.103,0.098,879 2014,561,5433,5779,47782,0.26,116.587,22.0,0.4216,0.002,1479
39096,1748,458040,0,1748,879,472797.91,2015,5220.88,65936.7,2.0,0.225,0.103,0.098,879 2015,337,5770,3886,51668,0.26,116.587,22.0,0.4216,0.002,1202
41587,1748,458040,0,1748,879,472797.91,2016,6724.15,72660.85,2.0,0.225,0.103,0.098,879 2016,454,6224,6168,57836,0.26,116.587,22.0,0.4216,0.002,1350
44078,1748,458040,0,1748,879,472797.91,2017,5161.3,77822.14,2.0,0.225,0.103,0.098,879 2017,504,6728,4479,62315,0.26,116.587,22.0,0.4216,0.002,1369
46569,1748,458040,0,1748,879,472797.91,2018,5261.39,83083.54,2.0,0.225,0.103,0.098,879 2018,304,7032,3473,65788,0.26,116.587,22.0,0.4216,0.002,1396
49060,1748,458040,0,1748,879,472797.91,2019,7756.84,90840.38,2.0,0.225,0.103,0.098,879 2019,380,7412,4358,70146,0.26,116.587,22.0,0.4216,0.002,1133
51551,1748,458040,0,1748,879,472797.91,2020,6309.62,97150.0,2.0,0.225,0.103,0.098,879 2020,503,7915,5039,75184,0.26,116.587,22.0,0.4216,0.002,1361
4223,1748,458040,0,1748,880,473236.69,2001,1502.11,1502.11,2.25,0.665,0.275,0.079,880 2001,104,104,1715,1715,0.83,361.5493,101.478,1.3688,0.0374,1906
6714,1748,458040,0,1748,880,473236.69,2002,2151.4,3653.5,2.25,0.665,0.275,0.079,880 2002,102,206,1834,3549,0.83,361.5493,101.478,1.3688,0.0374,1745
9205,1748,458040,0,1748,880,473236.69,2003,2746.13,6399.63,2.25,0.665,0.275,0.079,880 2003,104,310,1375,4924,0.83,361.5493,101.478,1.3688,0.0374,1665
11696,1748,458040,0,1748,880,473236.69,2004,3432.04,9831.67,2.25,0.665,0.275,0.079,880 2004,80,390,1604,6528,0.83,361.5493,101.478,1.3688,0.0374,1606
14187,1748,458040,0,1748,880,473236.69,2005,2235.6,12067.27,2.25,0.665,0.275,0.079,880 2005,119,509,1277,7805,0.83,361.5493,101.478,1.3688,0.0374,1591
16678,1748,458040,0,1748,880,473236.69,2006,2030.56,14097.83,2.25,0.665,0.275,0.079,880 2006,157,666,2558,10363,0.83,361.5493,101.478,1.3688,0.0374,1952
19169,1748,458040,0,1748,880,473236.69,2007,2539.78,16637.61,2.25,0.665,0.275,0.079,880 2007,97,763,1838,12200,0.83,361.5493,101.478,1.3688,0.0374,2099
21660,1748,458040,0,1748,880,473236.69,2008,2740.89,19378.5,2.25,0.665,0.275,0.079,880 2008,128,891,1815,14016,0.83,361.5493,101.478,1.3688,0.0374,1579
24151,1748,458040,0,1748,880,473236.69,2009,3834.85,23213.35,2.25,0.665,0.275,0.079,880 2009,211,1102,2259,16275,0.83,361.5493,101.478,1.3688,0.0374,1794
26642,1748,458040,0,1748,880,473236.69,2010,6020.29,29233.64,2.25,0.665,0.275,0.079,880 2010,236,1338,3106,19380,0.83,361.5493,101.478,1.3688,0.0374,1467
29133,1748,458040,0,1748,880,473236.69,2011,10975.92,40209.56,2.25,0.665,0.275,0.079,880 2011,547,1885,4684,24064,0.83,361.5493,101.478,1.3688,0.0374,2088
31624,1748,458040,0,1748,880,473236.69,2012,8548.78,48758.35,2.25,0.665,0.275,0.079,880 2012,569,2454,5786,29850,0.83,361.5493,101.478,1.3688,0.0374,1704
34115,1748,458040,0,1748,880,473236.69,2013,11730.1,60488.45,2.25,0.665,0.275,0.079,880 2013,831,3285,9831,39681,0.83,361.5493,101.478,1.3688,0.0374,1759
36606,1748,458040,0,1748,880,473236.69,2014,5994.81,66483.26,2.25,0.665,0.275,0.079,880 2014,898,4183,9427,49108,0.83,361.5493,101.478,1.3688,0.0374,1756
39097,1748,458040,0,1748,880,473236.69,2015,6061.15,72544.41,2.25,0.665,0.275,0.079,880 2015,727,4910,10303,59411,0.83,361.5493,101.478,1.3688,0.0374,1355
41588,1748,458040,0,1748,880,473236.69,2016,8583.86,81128.27,2.25,0.665,0.275,0.079,880 2016,1282,6192,16905,76316,0.83,361.5493,101.478,1.3688,0.0374,1511
44079,1748,458040,0,1748,880,473236.69,2017,4052.51,85180.78,2.25,0.665,0.275,0.079,880 2017,720,6912,9660,85976,0.83,361.5493,101.478,1.3688,0.0374,1608
46570,1748,458040,0,1748,880,473236.69,2018,3779.49,88960.27,2.25,0.665,0.275,0.079,880 2018,441,7353,7607,93583,0.83,361.5493,101.478,1.3688,0.0374,1647
49061,1748,458040,0,1748,880,473236.69,2019,5474.4,94434.66,2.25,0.665,0.275,0.079,880 2019,630,7983,10153,103736,0.83,361.5493,101.478,1.3688,0.0374,1293
51552,1748,458040,0,1748,880,473236.69,2020,5692.45,100127.12,2.25,0.665,0.275,0.079,880 2020,815,8798,13508,117244,0.83,361.5493,101.478,1.3688,0.0374,1510
4224,1748,458040,0,1748,881,203215.72,2001,156.02,156.02,2.0,0.134,0.087,0.013,881 2001,14,14,276,276,0.5,138.4915,163.3965,2.3774,0.002,1948
6715,1748,458040,0,1748,881,203215.72,2002,1767.1,1923.12,2.0,0.134,0.087,0.013,881 2002,34,49,539,815,0.5,138.4915,163.3965,2.3774,0.002,1855
9206,1748,458040,0,1748,881,203215.72,2003,5804.67,7727.79,2.0,0.134,0.087,0.013,881 2003,297,346,2620,3435,0.5,138.4915,163.3965,2.3774,0.002,1971
11697,1748,458040,0,1748,881,203215.72,2004,7654.86,15382.65,2.0,0.134,0.087,0.013,881 2004,166,512,2467,5902,0.5,138.4915,163.3965,2.3774,0.002,1801
14188,1748,458040,0,1748,881,203215.72,2005,6210.29,21592.94,2.0,0.134,0.087,0.013,881 2005,275,787,1841,7744,0.5,138.4915,163.3965,2.3774,0.002,1764
16679,1748,458040,0,1748,881,203215.72,2006,2461.19,24054.13,2.0,0.134,0.087,0.013,881 2006,67,854,1212,8956,0.5,138.4915,163.3965,2.3774,0.002,2189
19170,1748,458040,0,1748,881,203215.72,2007,3819.26,27873.39,2.0,0.134,0.087,0.013,881 2007,193,1047,1721,10676,0.5,138.4915,163.3965,2.3774,0.002,2539
21661,1748,458040,0,1748,881,203215.72,2008,3480.02,31353.4,2.0,0.134,0.087,0.013,881 2008,213,1260,1993,12669,0.5,138.4915,163.3965,2.3774,0.002,2053
24152,1748,458040,0,1748,881,203215.72,2009,10974.36,42327.76,2.0,0.134,0.087,0.013,881 2009,325,1585,2555,15225,0.5,138.4915,163.3965,2.3774,0.002,2044
26643,1748,458040,0,1748,881,203215.72,2010,10552.61,52880.37,2.0,0.134,0.087,0.013,881 2010,700,2285,7300,22525,0.5,138.4915,163.3965,2.3774,0.002,2094
29134,1748,458040,0,1748,881,203215.72,2011,2837.86,55718.23,2.0,0.134,0.087,0.013,881 2011,172,2457,1465,23989,0.5,138.4915,163.3965,2.3774,0.002,2413
31625,1748,458040,0,1748,881,203215.72,2012,5213.48,60931.71,2.0,0.134,0.087,0.013,881 2012,502,2959,4961,28950,0.5,138.4915,163.3965,2.3774,0.002,1953
34116,1748,458040,0,1748,881,203215.72,2013,1773.61,62705.32,2.0,0.134,0.087,0.013,881 2013,190,3148,1797,30747,0.5,138.4915,163.3965,2.3774,0.002,2329
36607,1748,458040,0,1748,881,203215.72,2014,1551.64,64256.96,2.0,0.134,0.087,0.013,881 2014,213,3361,2032,32779,0.5,138.4915,163.3965,2.3774,0.002,2030
39098,1748,458040,0,1748,881,203215.72,2015,663.74,64920.7,2.0,0.134,0.087,0.013,881 2015,50,3412,1224,34003,0.5,138.4915,163.3965,2.3774,0.002,1813
41589,1748,458040,0,1748,881,203215.72,2016,1083.94,66004.64,2.0,0.134,0.087,0.013,881 2016,186,3597,2275,36278,0.5,138.4915,163.3965,2.3774,0.002,1923
44080,1748,458040,0,1748,881,203215.72,2017,1002.82,67007.45,2.0,0.134,0.087,0.013,881 2017,268,3865,2965,39243,0.5,138.4915,163.3965,2.3774,0.002,1747
46571,1748,458040,0,1748,881,203215.72,2018,502.55,67510.0,2.0,0.134,0.087,0.013,881 2018,86,3951,1605,40848,0.5,138.4915,163.3965,2.3774,0.002,2008
49062,1748,458040,0,1748,881,203215.72,2019,1347.57,68857.58,2.0,0.134,0.087,0.013,881 2019,148,4099,2454,43301,0.5,138.4915,163.3965,2.3774,0.002,1802
51553,1748,458040,0,1748,881,203215.72,2020,1292.44,70150.02,2.0,0.134,0.087,0.013,881 2020,172,4271,2946,46247,0.5,138.4915,163.3965,2.3774,0.002,2037
4225,1748,458040,0,1748,882,256459.8,2001,1190.44,1190.44,2.083,0.031,0.0,0.032,882 2001,123,123,730,730,0.13,51.0,38.5225,0.5484,0.002,1156
6716,1748,458040,0,1748,882,256459.8,2002,3285.84,4476.28,2.083,0.031,0.0,0.032,882 2002,195,318,2222,2953,0.13,51.0,38.5225,0.5484,0.002,1129
9207,1748,458040,0,1748,882,256459.8,2003,2973.46,7449.74,2.083,0.031,0.0,0.032,882 2003,157,475,3633,6586,0.13,51.0,38.5225,0.5484,0.002,1207
11698,1748,458040,0,1748,882,256459.8,2004,3118.82,10568.56,2.083,0.031,0.0,0.032,882 2004,101,576,2158,8743,0.13,51.0,38.5225,0.5484,0.002,1059
